"","part1id","age","total_mins_t1","total_mins_t2","cheated","hidden_words_RT_1","hidden_words_RT_2","hidden_words_RT_3","hidden_words_RT_4","hidden_words_RT_5","hidden_words_RT_6","hidden_words_RT_7","hidden_words_RT_8","hidden_words_RT_9","hidden_words_RT_10","StartDate_t1","expecting","estimateFirstTrial","estimateSeconds","satis_gen","satis_speed","satis_firstTrial","estimateVsReal","ins_hidden_words_RetriesQ","ins_hidden_words_RT","duration_t1","batch","hidden_words_RetriesQ1","hidden_words_RetriesQ2","hidden_words_RetriesQ3","hidden_words_RetriesQ4","hidden_words_RetriesQ5","hidden_words_RetriesQ6","hidden_words_RetriesQ7","hidden_words_RetriesQ8","hidden_words_RetriesQ9","hidden_words_RetriesQ10","FL_16_DO_FL_19","FL_16_DO_FL_20","FL_16_DO_FL_21","FL_16_DO_FL_22","realSeconds","Higher1","Higher2","Lower1","Lower2","allCompareCorrect","realFirstTrial","ResponseId","StartDate_t2","age_t2","memory","change","retrospectiveSC_1","retrospectiveSC_2","retrospectiveSC_3","retrospectiveSC_4","retrospectiveSC_5","retrospectiveSC_6","duration_t2","Finished","duplicated","total_qualtrics_min","inter_session_days","HWGsatis","HWGmeanRetries","countInfoItemsHigher","countInfoItemsLower","countInfoDiff","expectSatisDiff","total_secs_t1","female","bsi09_t1","bsi39_t1","rses_t1","cesd_t1","bsi.general_t1","bsi.Depression_t1","fscrsHS_t1","fscrsIS_t1","fscrsRS_t1","qIATSC_t1","qIATSE_t1","total_secs_t2","bsi09_t2","bsi39_t2","rses_t2","cesd_t2","bsi.general_t2","bsi.Depression_t2","fscrsHS_t2","fscrsIS_t2","fscrsRS_t2","qIATSC_t2","qIATSE_t2","total_time_min"
"100","211",23,80.9166666666667,29.1333333333333,FALSE,334764,95514,251320,42342,18848,171136,51005,90901,288836,103838,2019-01-02 12:50:09,71,71,14,22,17,48,2,1,86986,54.95,"lab",4,2,2,1,1,2,1,2,10,3,1,3,4,2,144.8504,2,2,2,1,TRUE,3,"R_3p9WqQf3R6CHcaj",2019-01-09 11:55:15,23,"אני זוכרת את המשחק שמסתתרת מילה בתוך משפט ויש רמז כדי למצא אותה. ביקשו שנדרג כמה אנחנו חושבים שנצליח ובכמה זמן. היו משפטים קשים יותר וקלים יותר אבל לקח לי הרבה יותר זמן ממה שציפיתי. זה היה קצת מתסכל בניסיונות שלא הצלחתי בפעמים הראשונות אבל מתי שכן הצלחתי בפעם הראשונה שמחתי. אחר כך היה חלק של דירוג שחקנים שעשו את המשימה בעצמם, נתנו נתונים של ההצלחות שלהם והיה צריך להגיד מי טוב יותר. 
בחלק  הבא היו משפטים של אדם א' וב' אחת בעלת ביטחון ואחת חסרת ביטחון והיו משפטים של אמת ושקר לגבי מה שאני עושה ברגע זה. כל פעם הופיע משפט והיה צריך ללחוץ על התשובה המתאימה. אני מרגישה שהצלחתי ואם תשובה התפקששה לי זה מבלבול במקשים.","הייתי כותבת שאני צריכה יותר זמן למצא את המילה המתחבאת במשפטים. לפי הדוגמא שהייתה לפני המשחק זה היה נראה לי יותר קליל ממה שהיה באמת",72,69,39,0,0,74,8.88333333333333,TRUE,FALSE,63.8333333333333,6.961875,29,2.8,2,1.5,-0.5,42,1558,"1",0,0,2.7,8,0.358490566037736,0.5,0,0.777777777777778,1.625,-0.25640307156418,0.323777263138526,1215,0,0,2.9,10,0.188679245283019,0.333333333333333,0,0.555555555555556,2.5,-0.237684338213342,0.190801846474656,110.05
"101","212",26,87.9666666666667,26.45,FALSE,522204,25531,51975,352966,299780,20661,236903,141666,139757,43866,2019-01-02 12:46:31,93,84,30,3,5,5,1,1,32253,63.6166666666667,"lab",7,2,1,8,9,1,10,7,7,1,3,1,4,2,183.5309,4,1,3,3,TRUE,3,"R_3QKrHehkMqbipoD",2019-01-09 11:55:27,26,"המטלה בשבוע שעבר הייתה למצוא מילה שמסתתרת בתוך משפט על פי רמז מסיום שקיבלתי. ברוב המשפטים התקשתי למצוא את המילה, אני זוכרת שזה היה מתסכל ומייגע. מה שהרגשתי בעיקר הוא שאם במספר שניות הראשונות אני לא מוצאת את המילה אז אני כבר מתחילה להתייאש.. כלומר היה ברור לי שלא אצליח למצוא אותה וניחשתי מילים כדי להגיע לרמזים.","כן.. לא מתייאשת גם אם לא מוצאת את המילה תחילה אלא מתרכזת ומנסה כל מיני אסטרטגיות שונות כדי למצוא את המילה.",91,92,88,67,59,87,6.16666666666667,TRUE,FALSE,69.7833333333333,6.96453703703704,4.33333333333333,5.3,2.5,3,0.5,88.6666666666667,1461,"1",0,0,2,14,0.283018867924528,0.333333333333333,0,1.77777777777778,2.375,-0.0915433237943401,0.291452181785353,1217,0,0,1.9,22,0.754716981132076,1,0.2,2.11111111111111,2.125,-0.699100846533764,0.602710540714572,114.416666666667
"102","213",23,73.7833333333333,84.2333333333333,FALSE,26251,15882,578404,76848,25733,24099,127668,92925,37375,55248,2019-01-02 14:11:41,81,71,40,30,30,40,6,1,17722,29.55,"lab",1,1,7,1,1,1,1,2,1,1,2,3,1,4,106.0433,2,3,3,1,TRUE,8,"R_3PaRFnqFw7Auegq",2019-01-09 12:24:55,23,"בשלב הראשון התבקשתי לענות על מספר שאלות. בשאלות אותן אני זוכרת, ביקשו ממני לציין מהי הצלחה בעייני על פי מדד של אחוזי הצלחה מ1 עד 100 ובאיזו מידה אני חושבת שאצליח במשימה שאני עומדת לבצע באותו מדד. מכיוון שלא ידעתי באיזה מידה המשימה תהיה קשה, התקשתי להחליט ולכתוב באיזו מידה אני משערת שאצליח. בשלב לאחר מכן ניתנו הוראות למשימה והתחלתי לבצע אותה. הוצג בפניי משפט שמסתתרת בו מילה, ואני הייתי צריכה לאתר אותה על פי מילה נרדפת שהיתה כתובה מתחת למשפט. למיטב זכרוני בשאלה הראשונה והשניה זיהיתי את המילה המסתתרת במהירות, אבל בשאלה השלישית (בה המילה הנרדפת היתה אש, והמילה המסתתרת היתה בעירה) התעכבתי זמן ממושך מאוד בניסיונות למצוא את המילה. ניסיתי לכתוב מספר תשובות שלא היו נכונות, ואז כשהרגשתי שהגעתי לאין מוצא פניתי לבוחנת שביקשה שאמשיך לנסות. אחרי ניסיון כושל נוסף, הוצג בפני רמז שעזר לי למצוא את המילה זמן קצר אחר כך. את השאלות הבאות אני זוכרת במעורפל, אבל אני זוכרת שמצאתי את התשובות יותר מהר מהתשובה של השאלה השלישית. בשלב הבא במחקר, הייתי צריכה להשוות ביני לבין אחרים שענו על אותן שאלות, הוצגה בפני כמות הזמן שלקחה למשתתף מסויים ועל פי קריטריון זה יכולתי להעריך מי מאיתנו צלח את כל המשימה בצורה הטובה ביותר. יכולתי לבחור לצפות בכמה שאלות שרציתי שענינו עליהן ולהשוות את הזמנים בניהן. בהתחלה לא הצלחתי לחשוב על דרך להבין מי הצליח יותר אבל אחרי מספר שאלות הבנתי שאני צריכה לבדוק לגבי השאלה השלישית שלקחה לי זמן רב וכך המדד שלי יהיה מעט יותר אמין אף על פי שאחרים יכלו להסתבך עם שאלות אחרות שהגיעו מאוחר יותר בסדר. בשלב הבא הציגו בפני שני טיפוסים ונתנו לי מספר משפטים שמייצגים אותם- לרוב תכונה שיצגה את טיפוס א' היתה הפוכה אצל טיפוס ב'. ניסיתי לזכור מה שייך לאיזה טיפוס על ידי כך שייחסתי לעצמי את התכונות של אחד הטיפוסים. המשימה אחר כך היתה לשייך כל פעם משפט שמוצג לי לטיפוס לו שייכת התכונה בלחיצה על מקש בצד אחד של המקלדת וכשהמשפט משוייך לטיפוס השני ללחוץ על מקש מסויים בצד השני של המקלדת.  לאחר מכן, לשני הטיפוסים נוספו עוד שתי קטגוריות- אמת ושקר. גם לגבי קטגוריות אלו שוייכו כל מיני משפטים. כשהוצג בפני משפט מסויים מאחת הקטגוריות, שוב הייתי צריכה למיין אותו לטיפוס הנכון או לאמת ולשקר. טיפוס מסויים ואחת מהקטגוריות אמת ושקר התאימו ללחצן מסויים, והשניים האחרים למקש השני. היו מספר סבבים למיון המשפטים. הרגשתי שצלחתי במיון רוב המשפטים נכון, אבל בזמן ארוך מידי. השלב הבא והאחרון שאני זוכרת הוא שלב בו היו שאלות על חוויותי ותחושותי בזמן האחרון, חלק מהשאלות היו מאוד שליליות, והייתי צריכה להגיד בסולם מסויים עד כמה חשתי את אותה תחושה המוצגת בכל שאלה.

","בשלב בו התבקשתי להשוות בייני לבין מתמודדדים אחרים הייתי צריכה לחשוף ולהשוות בין יותר תשובות על מנת להגיע לתשובה מדוייקת יותר.",73,0,4,0,0,0,56.1166666666667,TRUE,FALSE,85.6666666666667,6.92585648148148,33.3333333333333,1.7,2.5,2,-0.5,47.6666666666667,2654,"1",0,0,2.5,7,0.433962264150943,0.333333333333333,0.8,1,2.625,-0.179634119954133,0.107090754499262,1687,0,0,2.6,7,0.0943396226415094,0.166666666666667,0,0.222222222222222,3.75,-0.178831472714435,0.150758641842214,158.016666666667
"103","214",24,49.6166666666667,,FALSE,319811,183864,165500,110369,114397,57577,116864,13252,126474,37645,2019-01-03 14:26:32,50,18,30,62,31,71,5,1,24692,26.25,"lab",7,2,1,1,1,1,2,2,1,1,3,2,4,1,124.5753,4,2,4,2,TRUE,6,,,,,,,,,,,,,,,,,54.6666666666667,1.9,3,3,0,-4.66666666666666,1402,"1",0,0,2,24,1.41509433962264,2,1,2,2.125,0.442354748432478,0.202226217540622,,,,,,,,,,,,,
"104","215",21,62.9666666666667,,FALSE,204316,121284,44056,80112,260450,10565,20469,19795,7440,307593,2019-01-03 15:16:44,81,50,6,25,24,26,1,4,73955,38.0166666666667,"lab",5,3,1,1,2,1,1,1,1,7,4,2,1,3,107.608,1,1,1,1,TRUE,6,,,,,,,,,,,,,,,,,25,2.3,1,1,0,56,1497,"1",0,0,2.8,7,0.150943396226415,0.333333333333333,0.8,1.11111111111111,3.625,-0.262272557007493,-0.0100669675480383,,,,,,,,,,,,,
"105","216",24,64.2833333333333,47.8666666666667,FALSE,382992,8922,103329,14184,20985,416415,8435,376848,13601,164393,2019-03-05 13:55:43,70,32,15,56,6,62,3,1,15526,36.05,"lab",4,1,1,1,1,2,1,1,1,2,3,4,2,1,151.0104,3,2,2,2,TRUE,7,"R_331Ly6awoo1VxhI",2019-03-12 13:54:17,24,"מה שזכור לי מהניסוי שבוע שעבר
אני זוכרת שהוצגו לי הנחיות למשימה הראשונה, לא כל כך הבנתי אותן ולמיטב זכרוני התייעצתי גם עם הנסיין שמחוץ לחדר לגביהן. לאחר מכן, הוצגו מספר דוגמאות שלאחריהן הייתי צריכה להעריך במספר מדדים שונים את תחושתי לגבי הצלחתי במשימה. לא חשבתי שהיא תהיה קשה מאוד, כהבנתי מהדוגמאות אך עם זאת לא הייתי בטוחה עד כמה תהיה קלה ולכן נזהרתי עם הערכתי. כשקיבלתי את המשימה הראשונה הבנתי את גודל הטעות, המשימה הרגישה לי קשה בהרבה מהדוגמאות ולא הייתי בטוחה בכלל שאצליח אותה. ניסיתי מספר פעמים ללא הצלחה, וכבר הייתי בטוחה שנעבור למשפט הבא לאחר מספר ניסיונות לא מוצלחים. אך לא כך היה הדבר, והבנתי שעלי להתאמת עם המשימה כדי להצליח לעבור הלאה ולא לשבת מולה כל היום. לבסוף הצלחתי, את המשפט הזה. לאחריו היו עוד מספר משפטים חלקם קלים יותר חלקם פחות. בשלב מסוים, עלה במוחי הרעיון להעתיק את המשפט הנתון לשורת התשובה, לחבר את המילים ולשנות את האותיות הסופיות לרגילות. אני מניחה שהרעיון עלה בגלל הקושי בלמצוא מילים שמסתתרות בין שני מילים נפרדות. עבדתי בשיטה זאת לאורך מספר קטן של משפטים, כי כבר לא נשארו עוד הרבה. בנוסף, חלקם היו לי מספיק קלים שלא הייתי צריכה להשתמש בשיטה שמצאתי.
לאחר משימה זו הרגשתי מעט מותשת, אך זה לא היה הסוף. ניתנו לי מספר משפטים לזכור לפי סיווגם. חלקם היו נכונים וחלקם שקריים. הרגשתי שמאוד קל לי לזכור את המשפטים מכיוון שאכן היו נכונים למצבי, אך כבר לא הייתי כל כך בטוחה בהצלחתי במשימה לאחר הניסיון הקודם. את המשפטים שזכרתי הייתי צריכה לסווג בעזרת מקשי המקלדת שניתנו בהוראות במהירות ובדייקנות. לאחר מכן ניתן סט נוסף של משפטים אך הפעם היו חיוביים ושליליים. למיטב זכרוני הם היו משפטים שכאילו נאמרו מפי אדם ששלם עם עצמו, ואדם שאינו שלם עם עצמו. הם היו הפוכים וגם את משפטים אלו היה לי קל יחסית לזכור ולסווג. ניסוי זה חזר על עצמו מספר פעמים עם שילובים שונים של מקשים. אני זוכרת שכל פעם שהתחלפו המקשים ניסיתי לזכור את הזיווג החדש, לדוגמא בין משפט שלילי לשקר. או בין משפט חיובי לשקר. כדי לעשות זאת העלתי כל מיני אסוציאציות לדוגמא, חשבתי על כך שהאדם החיובי, כאילו משקר וזה עזר לי לזכור את המשימה. כך פעלתי לאורך המשימה בשלביה השונים.
לבסוף, למיטב זכרוני ניתנו מספר היגדים שהייתי צריכה לדרג את מידת נכונותם לגבי. אינני זוכרת מה היו המשפטים, ולמען האמת חלק זה בניסוי פחות זכור לי. אולי בגלל העייפות המצטברת.
זהו","בדיעבד, הייתי מנסה להעתיק את המשפטים לשורת התשובה מוקדם יותר. מכיון שזה עזר לי בפתרון התשובה.",72,76,1,0,18,58,27.1,TRUE,FALSE,63.15,6.99900462962963,41.3333333333333,1.5,2.5,2,-0.5,28.6666666666667,1694,"1",0,0,2.5,12,0.584905660377358,0.833333333333333,0.2,1,2.625,-0.89855004779601,0.730546366294971,1246,0,0,2.4,12,0.641509433962264,1,0.2,0.666666666666667,3.125,-0.747514492007719,0.768937373979634,112.15
"106","217",23,51.2333333333333,48.6833333333333,FALSE,137304,24484,35620,14940,18969,9868,147695,35108,368690,72719,2019-03-05 15:00:53,81,60,15,46,39,66,1,1,21956,23.4833333333333,"lab",1,1,1,1,1,1,2,2,5,1,3,1,2,4,86.5397,4,4,7,4,TRUE,7,"R_22Zzrzm0X6FdYCl",2019-03-12 15:01:11,23,"היו ארבע רשימות של מילים. השתיים הראשונות היו רשימה של דברים שאני עושה ברגע זה ( כמו :לשבת מול המחשב, לגעת במקלדת וכו') והשניה הייתה דברים שאני לא עושה עכשיו (כמו: להיות בים, לקנות במכולת ולנגן על גיטרה) . המשימה הראשונה הייתה ללחוץ על הכפתור  (ימין או שמאל) כל פעם שהיגד מופיע למי הרשימה שלה הוא היה שייך -בכל צד הופיע הכותרת של הרשימה (במקרה זה שקר ואמת). שתי הרשימות האחרות כללו היגדים על שני טיפוסים שונים, רשימה אחת הייתה של תכונות של הערכה עצמית גבוה ( מסוגל לעשות לפחות כמו כולם, יש לי תכונות טובות, מרוצה מהמצב שלי) והרשימה השנייה הייתה של תכונות של הערכה עצמית נמוכה ( אין לי תכונות טובות , אני ביקורתי כלפי עצמי ). כמו במשימה הראשונה היה צריך להתאים את הההיגד לפי הטיפוס (שאחד בצד ימין והשני בשמאל). אחר כך היה צריך להתאים את ארבעת הרשימות לפי הצדדים-שילוב של שני הטיפוסים ושל היגד השקר והאמת. אם אני לא טועה היגדי השקר היו יחד עם ההגדים של הטיפוס בעל הערכה עצמית הגבוה בצד אחד והיגדי האמת היו היו יחד עם ההגדים של הטיפוס עם הערכה העצמית הנמוכה.","לא ניראה לי שהייתי משנה משהו בהתנהגות שלי",0,0,0,9,0,0,25.0166666666667,TRUE,FALSE,48.5,7.00020833333333,50.3333333333333,1.6,4,5.5,1.5,30.6666666666667,1665,"1",0,1,2.7,7,0.547169811320755,0.5,0,0.333333333333333,3.625,-0.155942866540308,0.200790654038297,1420,0,0,2.8,4,0.415094339622642,0.5,0,1,3.125,-0.245754410863996,0.655146821939018,99.9166666666667
"107","218",25,77.1166666666667,22.8166666666667,FALSE,177254,169783,18781,633752,154114,42032,35961,24130,22228,9255,2019-03-05 15:52:43,70,50,90,50,39,60,1,7,520050,55.8166666666667,"lab",2,1,1,7,2,1,1,1,1,1,1,3,4,2,128.729,2,4,3,1,TRUE,7,"R_29gqem78G68uIzE",2019-03-12 15:49:17,25,"בחלק הראשון של הניסוי התבקשתי לפתור חידה. החידה הייתה מורכבת משני חלקים - משפט ומילה. נדרשתי למצוא בתוך המשפט מילה נוספת, בהתאם למילה שניתנה לי. כלומר, המילה הייתה רמז שעל פיו נדרשתי למצוא מילה המסתתרת במשפט שניתן. 
לקח לי לא מעט זמן להבין את העניין ולפתור את החידות הראושונת. זה קצת תסכל אותי, ובשלב כלשהו התלבטתי אם להפסיק ולצאת. אך לאחר כמה חידות עליתי על הגל והתחלתי להנות מהאתגר, ואף להצליח יותר. בסה""כ היה נחמד ומאתגר.","הייתי לוקח את החידות יותר בסבלנות ובכיף, ולא מנסה רק להמשיך לחידה הבאה תוך לחץ וקוצר רוח.",69,68,18,29,19,60,6.16666666666667,TRUE,FALSE,61.9833333333333,6.99761574074074,49.6666666666667,1.8,3,2,-1,20.3333333333333,1278,"0",0,0,2.2,12,0.547169811320755,0.5,0.2,1.77777777777778,2.375,0.0870854048025853,0.509218072008279,999,0,0,2.2,13,0.39622641509434,0.5,0.2,0.888888888888889,2.375,0.154911784696246,0.437393496570646,99.9333333333333
"108","219",26,59.9833333333333,50.0166666666667,FALSE,359868,17425,73986,15001,16506,44830,81792,36890,11979,21849,2019-03-07 13:56:44,81,71,20,50,30,81,4,1,13686,29.35,"lab",5,1,2,1,1,1,2,1,1,1,4,2,1,3,68.0126,2,2,3,1,TRUE,7,"R_1g0B7zGfDAYIFFy",2019-03-14 14:35:33,26,"בניסוי התבקשתי למצוא מילה מסתתרת בתוך משפט, המשימה הייתה נראית לי קלה אך בשאלה הראשונה נתקעתי ארוכות. הדבר גרם לתחושת תיסכול ובילבול, כשראיתי שאין אפשרות להמשיך עד שלא פותרים נכון, הרגשתי שאולי לא הבנתי את המשימה כמו שצריך. ניסיתי לענות מספר פעמים ובפעם החמישית צדקתי. כשהבנתי את העניין הרגשתי הקלה, צחקתי מעצם העניין שנתקעתי  על המשימה ככ הרבה. בהמשך היה יותר קל, צדקתי בניסיונות הראשונים. זכור לי שתוספת המצלמה, שלא ציפיתי לה, גרמה ללחץ, תחושה שעוקבים אחרי ובוחנים אותי. 
","עברתי מהר על ההסבר שהיה נראה מאוד פשוט ואז נתקעתי זמן ממושך בשאלה הראשונה. אם הייתי מתעכבת קצת יותר על ההסבר מאמינה שהייתי צולחת את השאלה יותר בקלות.",89,20,4,4,2,7,27.0666666666667,TRUE,FALSE,56.4166666666667,7.02695601851852,53.6666666666667,1.6,2,2,0,27.3333333333333,1838,"1",0,0,3,6,0.584905660377358,0.666666666666667,0,0,4,-0.437961903997292,0.468028742903711,1377,0,0,3,7,0.226415094339623,0.333333333333333,0,0,4,-0.245940278244479,0.437925764242048,110
"109","220",24,70.7666666666667,46.6833333333333,FALSE,392257,101806,76247,387459,17910,158624,336473,149544,24828,25727,2019-03-07 14:02:47,80,76,10,55,50,50,1,1,24459,45.5166666666667,"lab",6,1,2,7,1,1,3,2,1,1,3,4,2,1,167.0875,4,3,4,3,TRUE,5,"R_1mRfdXXaL631WmS",2019-03-14 14:04:07,24,"בחלק הראשון של המחקר אני זוכרת את משחק המילים המסתתרות, לאחר מכן את המטלות השונות בהן הייתי צריכה ללחוץ על מקשים שונים בהתאמה להיגדים שקריים או אמיתיים, לאחר מכן מילאתי שאלונים ולבסוף ביצעתי שוב את אותן מטלות אך עם היגדים חיוביים ושליליים שעלו בשאלונים בנוסף להיגדים השקריים והאמיתיים.
במשחק המילים המסתתרות אני זוכרת שהדוגמאות היו לי מאוד קלות ולכן חשבתי שאצליח במשימה בקלות. כשהתחיל המשחק האמיתי הבנתי שהשאלות יותר קשות מהדוגמאות ואני חושבת שנכנסתי קצת ללחץ כי ידעתי שיש שעה לניסוי ופחדתי שזמן הניסוי יתארך כי אני לא מצליחה במשימה. אדגיש כי לא ""התבאסתי"" מכך שאצטרך לשהות בניסוי יותר זמן ממה שחשבתי, אלא הרגשתי שאולי יחשבו שאני טיפשה. בשאלות שהיה לי קשה למצוא את המילה המסתתרת הרגשתי לא טוב עם עצמי ובשאלות שהצלחתי הרגשתי ממש טוב. אולם, ככל שהתקדמתי בשאלות הבנתי שהמשחק לכשעצמו לדעתי לא מוכיח איזשהן יכולות שכליות גבוהות במיוחד והרגשתי השתפרה.
לאחר מכן במטלת ההיגדים הראשונה הרגשתי תחושות שכבר הרגשתי בעבר בניסויים קודמים. תמיד אני מרגישה במטלות כאלו שאני מנסה להתחרות נגד עצמי ונגד נבחנים אחרים במהירות התגובה. כשאני טועה בלחצן או מרגישה שהגבתי לאט אני מתעצבנת. בנוסף, באיזשהו שלב זה מתיש אותי.
המענה על השאלון היה בטיימינג לא כל כך טוב כי הייתי בשבוע של תחושות פחות טובות לגבי עצמי. לכן בשאלות כמו אם בכיתי לאחרונה או כמה הרגשתי עצובה, המענה היה יחסית לחריג לשבועות שגרתיים בחיים שלי. תוך כדי השאלון חשבתי על כך שאני מודעת לזה שהדימוי העצמי שלי מנותק מהמציאות ועל כך שאני מעניקה חשיבות מאוד גדולה לכשלונות ולא מצליחה להעריך את ההצלחות שלי. ובכלל, שאני מגדירה דברים ככישלון בצורה שונה משאר האנשים. אבל, כל זמן שחשבתי על הדברים האלו גם חשבתי על כך שהשאלון אולי לא ישקף את העובדה שאני גם אדם מאוד אופטימי ושמח.
לבסוף, המטלה האחרונה בה הייתי צריכה למיין היגדים מתוך השאלון הייתה בסדר והייתי די ניטרלית אליה בתחושות וברגשות. בעיקר סקרן אותי מה מטרתה.
בעקבות הניסוי לא התעוררו תחושות מסוימות אבל יצא לי לחשוב עליו, בעיקר על השאלון. לא זוכרת אלו מחשבות בדיוק עלו לי אבל לדעתי הן היו יותר ברמת מעניין מה מסיקים מזה. כי שוב, מילאתי את השאלון בשבוע לא הכי מוצלח.","הייתי מנסה להיות יותר סבלנית במשחק המילים כי הרגשתי שחוסר הסבלנות שלי והרצון למצוא את המילה כמה שיותר מהר לבסוף פוגע בתוצאה שלי.",69,50,70,2,19,19,27.8833333333333,TRUE,FALSE,73.4,7.00092592592593,51.6666666666667,2.5,3.5,3.5,0,28.3333333333333,1515,"1",0,1,2,15,0.452830188679245,0.666666666666667,0.2,1.33333333333333,1.625,0.349090605008633,0.709780008801647,1128,0,0,2.1,7,0.339622641509434,0.333333333333333,0.4,1.33333333333333,1.625,-0.395080117925713,0.181425078868558,117.45
"110","221",22,51.35,52.65,FALSE,27383,36740,44565,11763,35989,15401,205676,177780,68400,58748,2019-03-07 14:57:31,87,62,7,12,7,61,4,1,22246,21.1,"lab",1,1,2,1,1,1,2,1,1,1,4,3,2,1,68.2445,3,3,3,3,TRUE,8,"R_1K9nHMvbSzF1T9l",2019-03-14 14:38:53,22,"אני זוכרת שאחת המשימות היו למצוא מילה נרדפת (למילה נתונה) המסתתרת בתוך משפט. אני אוהבת חידות מהסוג הזה, אך בגלל שלא הצלחתי וגם הרגשתי עייפה ולא מוצלחת, הייתי קצת מתוסכלת מעצמי במשימה. גם המצלמה הסיחה את דעתי על אף שאמרו שאינה מתעדת (לא כל כך הבנתי מה המשמעות של זה - האם מסתכלים עלי בשידור חי?). לחץ הזמן גם הקשה עלי והעלה את רמת התסכול וחוסר האמונה בעצמי - קיוויתי שהמילה ממש תקפוץ לי לעיניים וזה לרוב לא קרה ומהר מאוד כבר הרגשתי שלא הצלחתי (בגלל שלא הצלחתי עם הניסיון הראשון/הכמה שניות הראשונות). ברוב השאלות חשבתי על מילה נרדפת אחת ואותה חיפשתי ובסוף בכלל התחבאה מילה נרדפת אחרת. אני בדרך כלל נהנית מסוג כזה חמוד ומאתגר של שאלות, זה מוציא בי את הצד התחרותי שלי ואני רגילה לנצח במשחקים כאלה. לא לקחתי את חוסר ההצלחה קשה מידי, אבל נראה לי זה השתלב בתחושה הכללית של חוסר מוצלחות, בה הייתי שקועה כנראה.
אחר כך הייתי צריכה להחליט אם מתמודדים אחרים היו טובים יותר/פחות ממני על סמך כמה תוצאות שלהם במשימה. דבקתי בבקשה לראות 3 תוצאות שלהם ואז קבעתי מה דעתי. לא רציתי לצאת יהירה מידי/להיכשל ולצאת מטומטמת שחשבתי שאני יותר טובה.
המשימה העיקרית (מבחינת זמן) היתה זו עם המקשים. הייתי צריכה למיין משפטים לפי קטגוריות שניתנו לי מראש - משפטים שהם אמת/שקר ומשפטים שמתארים טיפוס 1/2. היה לי יחסית קל במשימה הזו (אגב, המשימה הזו הופיעה בניסוי אחר שעשיתי בתחילת השנה) - הבנתי מיד שאני יותר דומה לטיפוס המופנם/לא חברותי/לא שמח/דכאוני/לא מוצלח/מוזר והטיפוס השמח/מוצלח/חברותי/זורם התאים למישהי שאני מכירה וכך היה לי קל ללחוץ על המקשים המתאימים. בשלב מסוים פשוט זכרתי את המבנה של כל משפט ולא הייתי צריכה לקרוא את כולו כדי למיין אותו. בהקשר מיון משפטי אמת/שקר - המשפטים שהופיעו כשקר גם ככה לא מתארים אותי כך שהיה לי קל ללחוץ שקר.
הניסוי חזר על עצמו בכמה צורות שונות וסך הכל הרגשתי שהייתי טובה ומהירה בזכות ההצמדות/סטריאוטיפים שהיו לי בראש לכל קטגוריה.
אני זוכרת שמילאתי מספר שאלונים לגבי עצמי בסוף. זכור לי שדירגתי את עצמי די נמוך, הרגשתי לא כל כך טוב עם עצמי. שמתי לב לזה במיוחד לאור ההשוואה לשאלונים דומים שמילאתי באותו שבוע עבור ניסוי אחר. הרגשתי שמצבי הרוח השונים השפיעו על המענה לשאלון. אני לא זוכרת אם מצב הרוח שהייתי בו נגרם מהניסוי או שהרגשתי ככה כבר לפני.","הייתי נושמת עמוק, לא ממהרת לקפוץ למשפט ולהיאבד בו אלא חושבת על מספר מילים נרדפות אפשריות וסורקת את המשפט באופן שיטתי יותר מילה מילה. כמובן שבגלל לחץ הזמנים התקשיתי לעשות זאת ולפעמים הרגשתי מטומטמת שלא חשבתי על המילה הנכונה ושרפתי זמן.",66,61,39,18,17,55,29.9833333333333,TRUE,FALSE,51.0833333333333,6.98706018518519,26.6666666666667,1.2,3,3,0,60.3333333333333,1815,"1",0,1,1.3,29,1.45283018867925,1.83333333333333,1.6,2.88888888888889,1.75,0.012571645706998,0.0471340700899614,1360,0,1,1.4,35,1.11320754716981,1.5,1.4,1.88888888888889,1.125,0.515516682897486,-0.505812323065135,104
