session_id	 user_id	 study_name	 session_date	 session_status	 creation_date	 last_update_date	  previous_session_id	 previous_session_schema	 referrer	  study_url	 user_agent
10540591	-1	pinus.ybalab.sc.b1	23May2018 08:43:16	C	23May2018 08:19:21	23May2018 08:43:16	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10540596	-1	pinus.ybalab.sc.b1	23May2018 08:49:39	C	23May2018 08:21:53	23May2018 08:49:39	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10541089	-1	pinus.ybalab.sc.b1	23May2018 13:29:13	C	23May2018 13:01:22	23May2018 13:29:13	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36
10542160	-1	pinus.ybalab.sc.b1	24May2018 04:22:20	C	24May2018 03:44:45	24May2018 04:22:20	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10542165	-1	pinus.ybalab.sc.b1	24May2018 04:21:08	C	24May2018 03:55:30	24May2018 04:21:08	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10542175	-1	pinus.ybalab.sc.b1	24May2018 04:40:19	C	24May2018 04:21:04	24May2018 04:40:19	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10542183	-1	pinus.ybalab.sc.b1	24May2018 04:53:07	C	24May2018 04:35:47	24May2018 04:53:07	10542165	r	https://bgupsych.eu.qualtrics.com/jfe/form/SV_1IfoW1NB2DUioOp	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10542509	-1	pinus.ybalab.sc.b1	24May2018 10:30:17	C	24May2018 10:07:11	24May2018 10:30:17	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10543703	-1	pinus.ybalab.sc.b1	25May2018 07:10:27	C	25May2018 06:47:14	25May2018 07:10:27	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.36
10544934	-1	pinus.ybalab.sc.b1	26May2018 05:05:59	C	26May2018 04:42:03	26May2018 05:05:59	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10544949	-1	pinus.ybalab.sc.b1	26May2018 12:13:12	C	26May2018 05:23:54	26May2018 12:13:12	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10545181	-1	pinus.ybalab.sc.b1	26May2018 12:26:08	null	26May2018 12:26:08	NULL 	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10545182	-1	pinus.ybalab.sc.b1	26May2018 12:46:50	C	26May2018 12:26:08	26May2018 12:46:50	10545181	r	https://bgupsych.eu.qualtrics.com/jfe/form/SV_8ollTzo1PpZu1vv	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10545342	-1	pinus.ybalab.sc.b1	26May2018 16:08:26	C	26May2018 15:38:24	26May2018 16:08:26	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10545362	-1	pinus.ybalab.sc.b1	26May2018 16:29:18	C	26May2018 16:03:22	26May2018 16:29:18	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 Edge/16.16299
10545691	-1	pinus.ybalab.sc.b1	27May2018 03:11:55	C	27May2018 02:46:24	27May2018 03:11:55	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10545791	-1	pinus.ybalab.sc.b1	27May2018 09:50:25	C	27May2018 09:29:36	27May2018 09:50:25	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10546792	-1	pinus.ybalab.sc.b1	28May2018 10:59:05	C	28May2018 10:32:28	28May2018 10:59:05	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10547943	-1	pinus.ybalab.sc.b1	29May2018 06:12:33	C	29May2018 05:47:43	29May2018 06:12:33	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10551749	-1	pinus.ybalab.sc.b1	30May2018 04:22:28	C	30May2018 03:54:29	30May2018 04:22:28	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10551805	-1	pinus.ybalab.sc.b1	30May2018 05:48:06	C	30May2018 05:30:02	30May2018 05:48:06	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10551908	-1	pinus.ybalab.sc.b1	30May2018 07:18:07	C	30May2018 06:55:15	30May2018 07:18:07	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10551952	-1	pinus.ybalab.sc.b1	30May2018 07:43:43	C	30May2018 07:25:30	30May2018 07:43:43	10551908	r	https://bgupsych.eu.qualtrics.com/jfe/form/SV_1IfoW1NB2DUioOp	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10551958	-1	pinus.ybalab.sc.b1	30May2018 07:49:50	C	30May2018 07:28:46	30May2018 07:49:50	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10553111	-1	pinus.ybalab.sc.b1	30May2018 14:05:47	C	30May2018 13:44:19	30May2018 14:05:47	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10554684	-1	pinus.ybalab.sc.b1	31May2018 05:28:26	C	31May2018 05:07:50	31May2018 05:28:26	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10556654	-1	pinus.ybalab.sc.b1	01Jun2018 05:25:17	C	01Jun2018 04:42:28	01Jun2018 05:25:17	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134
10556770	-1	pinus.ybalab.sc.b1	01Jun2018 08:52:48	C	01Jun2018 08:34:05	01Jun2018 08:52:48	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10558238	-1	pinus.ybalab.sc.b1	02Jun2018 04:51:32	C	02Jun2018 04:33:37	02Jun2018 04:51:32	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10558655	-1	pinus.ybalab.sc.b1	02Jun2018 14:04:12	C	02Jun2018 13:39:50	02Jun2018 14:04:12	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10558754	-1	pinus.ybalab.sc.b1	02Jun2018 15:43:14	C	02Jun2018 15:24:30	02Jun2018 15:43:14	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 Edge/16.16299
10559286	-1	pinus.ybalab.sc.b1	03Jun2018 05:02:59	C	03Jun2018 04:44:31	03Jun2018 05:02:59	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10559389	-1	pinus.ybalab.sc.b1	03Jun2018 09:16:23	C	03Jun2018 08:58:08	03Jun2018 09:16:23	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10560555	-1	pinus.ybalab.sc.b1	04Jun2018 05:35:36	C	04Jun2018 05:17:58	04Jun2018 05:35:36	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10560565	-1	pinus.ybalab.sc.b1	04Jun2018 05:51:46	C	04Jun2018 05:27:42	04Jun2018 05:51:46	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10560616	-1	pinus.ybalab.sc.b1	04Jun2018 06:56:48	C	04Jun2018 06:36:06	04Jun2018 06:56:48	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10560619	-1	pinus.ybalab.sc.b1	04Jun2018 07:09:37	C	04Jun2018 06:44:20	04Jun2018 07:09:37	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10560652	-1	pinus.ybalab.sc.b1	04Jun2018 07:37:14	C	04Jun2018 07:16:41	04Jun2018 07:37:14	10560616	r	https://bgupsych.eu.qualtrics.com/jfe/form/SV_4VAEAQKp2mndd8V	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10560661	-1	pinus.ybalab.sc.b1	04Jun2018 07:58:13	C	04Jun2018 07:29:40	04Jun2018 07:58:13	10560619	r	https://bgupsych.eu.qualtrics.com/jfe/form/SV_4VAEAQKp2mndd8V	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10560707	-1	pinus.ybalab.sc.b1	04Jun2018 08:35:45	C	04Jun2018 08:14:30	04Jun2018 08:35:45	10560661	r	https://bgupsych.eu.qualtrics.com/jfe/form/SV_4VAEAQKp2mndd8V	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10560731	-1	pinus.ybalab.sc.b1	04Jun2018 08:58:27	C	04Jun2018 08:29:30	04Jun2018 08:58:27	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10560882	-1	pinus.ybalab.sc.b1	04Jun2018 10:35:43	C	04Jun2018 10:15:46	04Jun2018 10:35:43	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10562842	-1	pinus.ybalab.sc.b1	05Jun2018 05:49:51	C	05Jun2018 05:28:36	05Jun2018 05:49:51	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10565025	-1	pinus.ybalab.sc.b1	06Jun2018 04:08:43	C	06Jun2018 03:44:04	06Jun2018 04:08:43	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10565033	-1	pinus.ybalab.sc.b1	06Jun2018 04:26:23	C	06Jun2018 04:00:35	06Jun2018 04:26:23	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10565095	-1	pinus.ybalab.sc.b1	06Jun2018 05:29:49	C	06Jun2018 05:06:47	06Jun2018 05:29:49	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10565149	-1	pinus.ybalab.sc.b1	06Jun2018 06:52:47	C	06Jun2018 06:27:53	06Jun2018 06:52:47	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10565188	-1	pinus.ybalab.sc.b1	06Jun2018 07:51:06	C	06Jun2018 07:29:23	06Jun2018 07:51:06	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10567254	-1	pinus.ybalab.sc.b1	07Jun2018 05:39:56	C	07Jun2018 05:18:17	07Jun2018 05:39:56	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10567262	-1	pinus.ybalab.sc.b1	07Jun2018 05:39:57	C	07Jun2018 05:19:56	07Jun2018 05:39:57	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10567348	-1	pinus.ybalab.sc.b1	07Jun2018 06:48:30	C	07Jun2018 06:23:46	07Jun2018 06:48:30	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10567366	-1	pinus.ybalab.sc.b1	07Jun2018 07:00:24	C	07Jun2018 06:35:10	07Jun2018 07:00:24	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10572893	-1	pinus.ybalab.sc.b1	11Jun2018 05:16:02	C	11Jun2018 05:01:31	11Jun2018 05:16:02	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36
10572894	-1	pinus.ybalab.sc.b1	11Jun2018 05:20:38	C	11Jun2018 05:03:29	11Jun2018 05:20:38	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10572910	-1	pinus.ybalab.sc.b1	11Jun2018 05:55:31	C	11Jun2018 05:31:03	11Jun2018 05:55:31	10572894	r	https://bgupsych.eu.qualtrics.com/jfe/form/SV_1IfoW1NB2DUioOp	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10572916	-1	pinus.ybalab.sc.b1	11Jun2018 06:07:05	C	11Jun2018 05:46:12	11Jun2018 06:07:05	10572893	r	https://bgupsych.eu.qualtrics.com/jfe/form/SV_1IfoW1NB2DUioOp	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36
10572933	-1	pinus.ybalab.sc.b1	11Jun2018 06:33:46	C	11Jun2018 06:11:58	11Jun2018 06:33:46	10572910	r	https://bgupsych.eu.qualtrics.com/jfe/form/SV_1IfoW1NB2DUioOp	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10572937	-1	pinus.ybalab.sc.b1	11Jun2018 06:34:49	C	11Jun2018 06:15:47	11Jun2018 06:34:49	10572916	r	https://bgupsych.eu.qualtrics.com/jfe/form/SV_1IfoW1NB2DUioOp	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36
10572954	-1	pinus.ybalab.sc.b1	11Jun2018 06:59:07	C	11Jun2018 06:40:24	11Jun2018 06:59:07	10572937	r	https://bgupsych.eu.qualtrics.com/jfe/form/SV_1IfoW1NB2DUioOp	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36
10572955	-1	pinus.ybalab.sc.b1	11Jun2018 07:00:23	C	11Jun2018 06:40:27	11Jun2018 07:00:23	10572933	r	https://bgupsych.eu.qualtrics.com/jfe/form/SV_1IfoW1NB2DUioOp	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10572988	-1	pinus.ybalab.sc.b1	11Jun2018 08:04:46	C	11Jun2018 07:35:16	11Jun2018 08:04:46	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36
10576844	-1	pinus.ybalab.sc.b1	13Jun2018 03:50:40	C	13Jun2018 03:31:43	13Jun2018 03:50:40	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10576853	-1	pinus.ybalab.sc.b1	13Jun2018 04:17:25	C	13Jun2018 03:53:55	13Jun2018 04:17:25	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36
10576891	-1	pinus.ybalab.sc.b1	13Jun2018 05:20:50	C	13Jun2018 05:03:56	13Jun2018 05:20:50	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10576915	-1	pinus.ybalab.sc.b1	13Jun2018 05:49:52	C	13Jun2018 05:31:18	13Jun2018 05:49:52	10576891	r	https://bgupsych.eu.qualtrics.com/jfe/form/SV_1IfoW1NB2DUioOp	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10576918	-1	pinus.ybalab.sc.b1	13Jun2018 05:53:48	C	13Jun2018 05:33:20	13Jun2018 05:53:48	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36
10577103	-1	pinus.ybalab.sc.b1	13Jun2018 09:04:21	C	13Jun2018 08:42:52	13Jun2018 09:04:21	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36
10577129	-1	pinus.ybalab.sc.b1	13Jun2018 09:16:39	C	13Jun2018 08:55:04	13Jun2018 09:16:39	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36
10577240	-1	pinus.ybalab.sc.b1	13Jun2018 10:27:13	C	13Jun2018 10:01:29	13Jun2018 10:27:13	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36
10578649	-1	pinus.ybalab.sc.b1	14Jun2018 05:21:41	C	14Jun2018 05:03:09	14Jun2018 05:21:41	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36
10578683	-1	pinus.ybalab.sc.b1	14Jun2018 06:16:30	C	14Jun2018 05:59:59	14Jun2018 06:16:30	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36
10578684	-1	pinus.ybalab.sc.b1	14Jun2018 06:20:49	C	14Jun2018 06:00:13	14Jun2018 06:20:49	10578649	r	https://bgupsych.eu.qualtrics.com/jfe/form/SV_1IfoW1NB2DUioOp	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36
10578704	-1	pinus.ybalab.sc.b1	14Jun2018 06:58:43	C	14Jun2018 06:35:18	14Jun2018 06:58:43	10578683	r	https://bgupsych.eu.qualtrics.com/jfe/form/SV_1IfoW1NB2DUioOp	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36
10583205	-1	pinus.ybalab.sc.b1	18Jun2018 04:46:43	C	18Jun2018 04:16:17	18Jun2018 04:46:43	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36
10583354	-1	pinus.ybalab.sc.b1	18Jun2018 07:43:57	C	18Jun2018 07:27:17	18Jun2018 07:43:57	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36
10583589	-1	pinus.ybalab.sc.b1	18Jun2018 11:04:33	C	18Jun2018 10:41:44	18Jun2018 11:04:33	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36
10583842	-1	pinus.ybalab.sc.b1	18Jun2018 13:18:38	C	18Jun2018 12:50:23	18Jun2018 13:18:38	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36
10584079	-1	pinus.ybalab.sc.b1	18Jun2018 15:16:56	C	18Jun2018 14:58:25	18Jun2018 15:16:56	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36
10584383	-1	pinus.ybalab.sc.b1	18Jun2018 17:37:48	C	18Jun2018 17:10:35	18Jun2018 17:37:48	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36
